,district,rooms,size,level,max_levels,price,kocha_grouped
391,Мирабадский,2,40.0,1,1,23500.0,other_very_low
392,Яккасарайский,3,75.0,7,9,62000.0,Мирабад
393,Чиланзарский,2,54.0,4,4,37500.0,Чиланзар 5-й квартал
394,Юнусабадский,2,64.0,3,4,54962.0,Минор
395,Чиланзарский,1,30.0,3,4,31000.0,Чиланзар 6-й квартал
396,Чиланзарский,3,68.0,4,4,46500.0,Чиланзар 5-й квартал
397,Юнусабадский,2,50.0,1,4,38000.0,other_low
398,Мирабадский,2,44.0,6,9,60000.0,ЦУМ (Ц-7) 
399,Мирзо-Улугбекский,1,35.0,2,2,20600.0,other_very_low
400,Яккасарайский,3,70.0,4,5,68500.0,other_high
401,Мирзо-Улугбекский,1,46.0,1,5,33000.0,Феруза
402,Мирзо-Улугбекский,3,71.0,4,4,40200.0,Феруза
403,Чиланзарский,1,50.0,5,5,21500.0,Чиланзар 19-й квартал
404,Яккасарайский,1,43.0,6,16,34000.0,other_low
405,Юнусабадский,2,60.0,9,9,32000.0,Юнусабад 14-й квартал
406,Юнусабадский,2,60.0,1,4,31999.0,Юнусабад 18-й квартал
407,Юнусабадский,2,57.0,4,4,32000.0,Юнусабад 7-й квартал
408,Юнусабадский,3,75.0,4,9,80000.0,ц-6 Минор (Ц-6) 
409,Юнусабадский,2,62.0,4,4,33000.0,Юнусабад 2-й квартал
410,Яккасарайский,2,43.0,6,16,34000.0,Нукус
412,Чиланзарский,2,48.0,1,4,34000.0,other_low
413,Юнусабадский,3,70.0,1,9,68000.0,ц-6 Минор (Ц-6) 
414,Юнусабадский,2,54.0,2,4,33000.0,Юнусабад 6-й квартал
415,Юнусабадский,2,50.0,4,4,33500.0,Юнусабад 7-й квартал
416,Юнусабадский,2,50.0,2,4,33500.0,Юнусабад 6-й квартал
417,Чиланзарский,2,60.0,2,9,36000.0,Чиланзар
418,Чиланзарский,2,60.0,1,9,41500.0,other_medium
419,Чиланзарский,2,68.0,1,4,41000.0,Чиланзар-9
420,Чиланзарский,2,50.0,1,5,34500.0,Чиланзар
421,Чиланзарский,2,50.0,4,4,32500.0,Чиланзар-20
422,Чиланзарский,2,60.0,4,5,38000.0,
423,Юнусабадский,4,122.0,8,9,134000.0,Киёт
424,Яккасарайский,3,88.0,5,5,45500.0,Нукус
425,Яккасарайский,4,118.0,8,12,102711.0,Бабура
426,Юнусабадский,2,55.0,1,3,42500.0,other_medium
427,Юнусабадский,2,60.0,4,4,34000.0,Юнусабад 18-й квартал
428,Яккасарайский,2,47.0,4,4,47500.0,Бабура
429,Юнусабадский,2,78.0,1,9,34000.0,Юнусабад 13-й квартал
430,Яккасарайский,2,62.0,8,9,42000.0,Бабура
431,Юнусабадский,2,50.0,4,4,34000.0,Юнусабад 6-й квартал
432,Юнусабадский,2,60.0,4,4,34000.0,Юнусабад 9-й квартал
433,Юнусабадский,2,60.0,3,4,34500.0,Юнусабад 7-й квартал
434,Юнусабадский,2,78.0,1,9,33998.0,Юнусабад 13-й квартал
435,Юнусабадский,2,50.0,4,4,34000.0,Юнусабад 6-й квартал
436,Юнусабадский,2,60.0,4,4,34000.0,Юнусабад 9-й квартал
437,Яшнободский,3,75.0,5,9,64700.0,Садыка Азимова (Жуковского) 
438,Юнусабадский,4,82.0,1,4,85500.0,ц-4 Кашгар (Ц-4) 
440,Чиланзарский,1,36.0,1,5,25500.0,Чиланзар
441,Чиланзарский,1,36.0,2,5,28500.0,Чиланзар-6
442,Чиланзарский,1,42.0,4,4,28000.0,Чиланзар
443,Чиланзарский,1,46.0,2,5,31500.0,Чиланзар
444,Чиланзарский,2,50.0,1,5,36000.0,Чиланзар
445,Яккасарайский,3,75.0,5,9,55000.0,other_high
446,Чиланзарский,3,75.0,9,9,60000.0,Лутфи
447,Юнусабадский,2,64.0,5,9,37000.0,other_low
448,Яккасарайский,2,60.0,4,9,47000.0,Юнус Ражабий
449,Юнусабадский,4,90.0,4,4,53000.0,ц-6 Минор (Ц-6) 
450,Мирзо-Улугбекский,4,86.0,3,5,50000.0,other_medium
451,Мирзо-Улугбекский,3,72.0,1,4,46000.0,other_medium
452,Учтепинский,5,105.0,7,9,85000.0,other_very_high
453,Яккасарайский,1,34.0,2,4,29000.0,Урикзор
454,Мирзо-Улугбекский,1,28.0,1,4,21500.0,other_very_low
455,Чиланзарский,2,47.0,4,4,35500.0,Мукими
456,Чиланзарский,2,42.0,1,4,39600.0,Чиланзар 3-й квартал
457,Чиланзарский,3,110.0,2,8,160000.0,Мукими
458,Мирабадский,1,40.0,2,9,42000.0,1-й проезд Катта Миробод
459,Чиланзарский,2,50.0,4,4,40500.0,Чиланзар 2-й квартал
461,Чиланзарский,1,29.0,4,4,24500.0,Чиланзар 3-й квартал
462,Чиланзарский,2,42.0,4,4,34000.0,Чиланзар 3-й квартал
463,Чиланзарский,2,42.0,3,4,36999.0,Чиланзар 3-й квартал
464,Чиланзарский,3,65.0,4,5,30000.0,other_very_low
465,Юнусабадский,3,65.0,3,5,45000.0,ТашГРЭС
466,Чиланзарский,2,45.0,3,5,26000.0,Чиланзар 3-й квартал
467,Мирзо-Улугбекский,4,90.0,3,4,133000.0,ц-1 Буюк ипак йули (Ц-1) 
468,Мирзо-Улугбекский,4,86.0,4,5,60000.0,other_high
469,Мирзо-Улугбекский,2,40.0,4,4,34000.0,other_low
470,Чиланзарский,1,35.0,2,4,20000.0,Чиланзар 3-й квартал
471,Олмазорский,5,100.0,1,4,71000.0,other_high
472,Яккасарайский,2,78.0,4,8,100000.0,Шота Руставели
473,Яккасарайский,1,20.0,2,4,14500.0,other_very_low
474,Олмазорский,2,40.0,3,4,27500.0,Каракамыш квартал 1/2
475,Шайхантахурский,3,75.0,2,4,55000.0,Лабзак
476,Мирабадский,3,90.0,7,9,92000.0,8-й проезд Мироншаха
477,Мирзо-Улугбекский,2,137.0,2,6,125000.0,Дархан
478,Мирабадский,4,152.0,4,9,140000.0,Госпитальный
479,Мирабадский,3,90.0,3,5,105000.0,Ул Нукуская
480,Яккасарайский,2,55.0,3,4,41000.0,Шота Руставели
481,Мирзо-Улугбекский,3,90.0,2,9,51000.0,Карасу 6-й квартал
482,Чиланзарский,2,48.0,3,4,43000.0,Новза
483,Мирзо-Улугбекский,3,78.0,5,5,39000.0,Карасу 6-й квартал
484,Яккасарайский,1,38.0,2,5,25600.0,Кушбеги
485,Чиланзарский,3,70.0,3,5,68000.0,проспект Бунёдкор
486,Мирзо-Улугбекский,2,50.0,1,4,30000.0,Ялангач
487,Чиланзарский,2,55.0,4,4,39000.0,Чиланзар 2-й квартал
488,Чиланзарский,4,90.0,5,9,50000.0,Аль-Хорезми-2
489,Чиланзарский,1,37.0,1,4,25500.0,Чиланзар 2-й квартал
490,Мирзо-Улугбекский,3,80.0,3,4,120000.0,ц-1 Буюк ипак йули (Ц-1) 
491,Чиланзарский,4,105.0,7,9,95000.0,проспект Бунёдкор
492,Учтепинский,1,45.0,5,9,27000.0,Такачи
493,Чиланзарский,2,42.0,1,4,36800.0,Чиланзар 2-й квартал
494,Мирзо-Улугбекский,2,40.0,1,3,26000.0,Магрур (Индустриальная) 
495,Чиланзарский,1,29.0,2,4,24200.0,Чиланзар 2-й квартал
496,Учтепинский,3,72.0,5,5,45000.0,other_medium
497,Мирзо-Улугбекский,2,40.0,5,5,31500.0,Буюк Ипак Йули
498,Юнусабадский,3,78.0,4,4,55000.0,Киёт
499,Чиланзарский,3,70.0,4,5,32000.0,Чиланзар 2-й квартал
500,Чиланзарский,3,74.0,5,9,74000.0,Чиланзар 7-й квартал
501,Чиланзарский,2,55.0,3,4,26000.0,other_very_low
502,Мирзо-Улугбекский,2,60.0,6,9,34000.0,Городок Тракторостроителей 2-й квартал
503,Яккасарайский,1,33.0,2,4,22000.0,other_very_low
504,Мирзо-Улугбекский,2,60.0,1,5,46000.0,Ахмада Югнаки
505,Мирзо-Улугбекский,2,58.0,2,9,42000.0,other_medium
506,Чиланзарский,3,68.0,2,4,61000.0,Мукими
508,Чиланзарский,3,67.0,2,4,47000.0,other_medium
509,Мирзо-Улугбекский,2,77.0,4,4,65000.0,other_high
510,Олмазорский,2,50.0,2,4,30000.0,Каракамыш квартал 2/4
511,Янгихаётский,2,57.0,3,7,35000.0,other_low
512,Мирзо-Улугбекский,3,70.0,4,4,44998.0,Буз-2 (Буз) 
513,Юнусабадский,2,60.0,7,9,35000.0,Юнусабад 9-й квартал
514,Юнусабадский,2,57.0,4,9,36000.0,Юнусабад 4-й квартал
515,Юнусабадский,2,57.0,4,9,35999.0,Юнусабад 4-й квартал
516,Юнусабадский,2,58.0,2,5,36500.0,Юнусабад 10-й квартал
517,Юнусабадский,2,68.0,9,9,36500.0,Юнусабад 4-й квартал
518,Мирзо-Улугбекский,3,70.0,5,5,47000.0,Аккурган
519,Мирзо-Улугбекский,3,97.0,9,9,55290.0,Мухаммада Юсуфа (Дагестанская) 
520,Мирзо-Улугбекский,2,67.0,9,9,38190.0,Сайрам
524,Мирзо-Улугбекский,2,56.0,3,5,32000.0,Ахмада Югнаки
525,Учтепинский,2,42.0,4,5,28500.0,Чиланзар 15-й квартал
526,Мирзо-Улугбекский,2,60.0,8,9,40000.0,Карасу 1-й квартал
527,Яккасарайский,2,86.0,6,8,75000.0,other_high
528,Чиланзарский,1,30.0,2,4,20200.0,Чиланзар-18
529,Чиланзарский,2,51.0,2,4,23200.0,Чиланзар-17
530,Шайхантахурский,3,90.0,4,9,105000.0,Джангох
531,Учтепинский,1,30.0,2,4,20200.0,Чиланзар-12
532,Чиланзарский,2,51.0,3,5,24200.0,Чиланзар-20
533,Чиланзарский,3,64.0,2,5,35200.0,Чиланзар-9
534,Чиланзарский,2,51.0,2,4,25200.0,Чиланзар-19
535,Чиланзарский,1,30.0,2,4,22200.0,Чиланзар-20
536,Чиланзарский,2,51.0,3,4,26200.0,Чиланзар-17
537,Юнусабадский,2,50.0,3,4,36500.0,Юнусабад 13-й квартал
538,Яшнободский,2,66.0,1,5,28000.0,other_very_low
539,Юнусабадский,2,56.0,4,4,37000.0,Юнусабад 13-й квартал
540,Юнусабадский,2,57.0,3,9,37000.0,Юнусабад 14-й квартал
541,Яшнободский,1,40.0,5,8,13700.0,other_very_low
542,Юнусабадский,2,71.0,4,5,38000.0,Юнусабад 19-й квартал
543,Юнусабадский,2,58.0,3,5,38000.0,Юнусабад 9-й квартал
544,Олмазорский,4,125.0,1,3,80000.0,other_very_high
545,Мирабадский,2,40.0,1,1,22500.0,other_very_low
546,Яккасарайский,2,60.0,4,4,45500.0,Ракат
547,Мирзо-Улугбекский,4,92.0,4,5,52000.0,Карасу 6-й квартал
548,Юнусабадский,2,54.0,1,4,38500.0,Юнусабад 11-й квартал
549,Мирзо-Улугбекский,4,91.0,3,5,50000.0,Карасу 6-й квартал
550,Яшнободский,1,21.0,3,4,14700.0,Городок Авиастроителей 3-й квартал
551,Учтепинский,3,72.0,1,9,44300.0,Чиланзар 31-й квартал
552,Юнусабадский,2,48.0,3,4,38999.0,Юнусабад 18-й квартал
553,Шайхантахурский,3,104.0,3,9,60000.0,other_high
554,Яшнободский,2,65.0,6,9,53000.0,other_high
555,Яшнободский,2,65.0,5,5,64999.0,Городок Авиастроителей 3-й квартал
556,Мирзо-Улугбекский,2,62.0,5,5,36500.0,Карасу 1-й квартал
557,Мирзо-Улугбекский,2,50.0,5,5,35000.0,Буюк Ипак Йули
558,Олмазорский,4,86.0,5,5,55000.0,other_high
559,Юнусабадский,2,50.0,4,4,33500.0,Юнусабад 11-й квартал
560,Мирзо-Улугбекский,2,56.0,2,4,37000.0,Олой
561,Яккасарайский,4,180.0,8,8,235000.0,Ул Нукуская
562,Мирзо-Улугбекский,2,60.0,2,5,38200.0,Карасу 1-й квартал
563,Чиланзарский,3,84.0,2,5,46000.0,Кичик Халка йули
564,Мирзо-Улугбекский,2,62.0,4,4,38500.0,Карасу 2-й квартал
565,Юнусабадский,2,56.0,4,5,39000.0,Юнусабад 19-й квартал
566,Янгихаётский,4,96.0,9,9,34500.0,other_low
567,Юнусабадский,2,63.0,2,5,39999.0,Юнусабад 5-й квартал
568,Учтепинский,5,109.0,7,9,65000.0,Чиланзар 23-й квартал
569,Мирзо-Улугбекский,3,100.0,2,5,128000.0,Садыка Азимова (Жуковского) 
570,Юнусабадский,2,49.0,1,4,40000.0,Юнусабад 11-й квартал
571,Учтепинский,2,47.0,4,4,30500.0,Чиланзар 21-й квартал
572,Мирабадский,3,90.0,6,9,87000.0,Айбека (пр-т Косманавтов) 
573,Яккасарайский,4,95.0,4,4,79500.0,Бабура
574,Чиланзарский,4,100.0,7,9,65000.0,Чиланзар квартал 20Д
575,Юнусабадский,2,50.0,1,4,41000.0,Юнусабад 11-й квартал
576,Учтепинский,3,80.0,3,5,60000.0,Чиланзар 15-й квартал
577,Юнусабадский,3,82.0,4,4,42000.0,other_medium
578,Учтепинский,2,52.0,5,5,30000.0,Чиланзар 15-й квартал
579,Яккасарайский,2,55.0,2,4,65000.0,other_high
580,Учтепинский,4,80.0,5,5,62000.0,Чиланзар квартал Г9А
581,Чиланзарский,3,57.0,1,4,44000.0,Чиланзар 8-й квартал
582,Чиланзарский,2,50.0,6,8,38999.0,Чиланзар 8-й квартал
583,Учтепинский,2,59.0,9,9,27000.0,Такачи
585,Яшнободский,2,60.0,1,6,30000.0,Чилонота
586,Мирзо-Улугбекский,5,140.0,3,8,98000.0,2-й Паркентский проезд
587,Мирабадский,4,164.0,3,7,120000.0,other_very_high
588,Мирзо-Улугбекский,5,135.0,1,9,82000.0,Турон
589,Шайхантахурский,3,75.0,8,9,49000.0,Джангох
590,Мирзо-Улугбекский,3,70.0,4,5,45000.0,Аккурган
591,Чиланзарский,3,70.0,5,5,41000.0,Аль-Хорезми-2
592,Мирабадский,2,52.0,2,4,50000.0,Тонг Юлдузи
593,Мирзо-Улугбекский,2,50.0,4,4,28700.0,Городок Тракторостроителей 1-й квартал
594,Чиланзарский,3,72.0,6,9,54000.0,Аль-Хорезми-1
595,Мирзо-Улугбекский,2,60.0,6,6,34000.0,Городок Тракторостроителей 2-й квартал
596,Юнусабадский,2,60.0,3,4,41500.0,Юнусабад 7-й квартал
597,Юнусабадский,2,60.0,3,4,41500.0,Юнусабад 7-й квартал
598,Чиланзарский,3,73.0,4,12,60000.0,other_high
599,Мирабадский,2,65.0,4,9,80000.0,Айбека (пр-т Косманавтов) 
600,Юнусабадский,3,110.0,5,8,335000.0,Кашгар
